#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	260734	261834	+	AGOCLK_09825	aroB	3-dehydroquinate synthase	COG:COG0337, COG:E, EC:4.2.3.4, GO:0000166, GO:0003856, GO:0005737, GO:0008652, GO:0009073, GO:0009423, GO:0046872, RefSeq:WP_020334612.1, SO:0001217, UniParc:UPI0003571234, UniRef:UniRef100_UPI0003571234, UniRef:UniRef50_Q4KJI8, UniRef:UniRef90_Q87L68
contig_1	cds	261887	263380	+	AGOCLK_09830		cell division protein DamX	KEGG:K03112, RefSeq:WP_020334611.1, SO:0001217, UniParc:UPI00035750E4, UniRef:UniRef100_UPI00035750E4, UniRef:UniRef50_A7MSY1, UniRef:UniRef90_A0A1B1EFD4
contig_1	cds	263450	264289	+	AGOCLK_09835	dam	DNA adenine methylase	COG:COG0338, COG:L, EC:2.1.1.72, KEGG:K06223, RefSeq:WP_020334610.1, SO:0001217, UniParc:UPI0003582472, UniRef:UniRef100_UPI0003582472, UniRef:UniRef50_A5F520, UniRef:UniRef90_A3RK89
contig_1	cds	264383	265054	+	AGOCLK_09840	rpe	ribulose-phosphate 3-epimerase	COG:COG0036, COG:G, RefSeq:WP_014233143.1, SO:0001217, UniParc:UPI000243BA99, UniRef:UniRef100_A0A1B1EFE9, UniRef:UniRef50_P44756, UniRef:UniRef90_A0A090SCV6
contig_1	ncRNA-region	265207	265288	+			RpsF leader	RFAM:RF02893, SO:0000140
contig_1	cds	265286	265675	+	AGOCLK_09845	rpsF	30S ribosomal protein S6	COG:COG0360, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, RefSeq:WP_014233142.1, SO:0001217, UniParc:UPI000243BA98, UniRef:UniRef100_A0A1B1EFA6, UniRef:UniRef50_P02358, UniRef:UniRef90_Q87L72
contig_1	cds	265684	265986	+	AGOCLK_09850	priB	primosomal replication protein N	COG:COG2965, COG:L, GO:0003697, GO:0006269, GO:1990077, RefSeq:WP_014233141.1, SO:0001217, UniParc:UPI000243BA97, UniRef:UniRef100_A0A1B1EFE2, UniRef:UniRef50_Q8Z164, UniRef:UniRef90_Q87L73
contig_1	cds	266003	266230	+	AGOCLK_09855	rpsR	30S ribosomal protein S18	COG:COG0238, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, KEGG:K02963, RefSeq:WP_000090472.1, SO:0001217, UniParc:UPI000000A23F, UniRef:UniRef100_B7VI66, UniRef:UniRef50_Q8ZK81, UniRef:UniRef90_B7VI66
contig_1	cds	266264	266716	+	AGOCLK_09860	rplI	50S ribosomal protein L9	COG:COG0359, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, KEGG:K02939, RefSeq:WP_014233140.1, SO:0001217, UniParc:UPI000243BA96, UniRef:UniRef100_UPI000243BA96, UniRef:UniRef50_Q9CLP0, UniRef:UniRef90_A7MSX5
contig_1	cds	266804	267568	-	AGOCLK_09865		DUF481 domain-containing protein	RefSeq:WP_024372658.1, SO:0001217, UniParc:UPI0004627EE0, UniRef:UniRef100_A0A1B1EFA5, UniRef:UniRef50_A0A844NXD9, UniRef:UniRef90_A0A1B1EFA5
contig_1	cds	267889	269289	+	AGOCLK_09870	dnaB	replicative DNA helicase	COG:COG0305, COG:L, RefSeq:WP_020334607.1, SO:0001217, UniParc:UPI00035815BF, UniRef:UniRef100_A0A1B1EFN2, UniRef:UniRef50_P0ACB0, UniRef:UniRef90_A0A1R4LPK4
contig_1	cds	269294	270379	+	AGOCLK_09875	alr	alanine racemase	COG:COG0787, COG:M, EC:5.1.1.1, KEGG:K01775, SO:0001217, UniRef:UniRef50_P0A6B4, UniRef:UniRef90_A0A3B7D1U6
contig_1	cds	270437	270856	-	AGOCLK_09880	yjbQ	Uncharacterised protein family UPF0047	COG:COG0432, COG:H, RefSeq:WP_020334605.1, SO:0001217, UniParc:UPI00035824D4, UniRef:UniRef100_A0A1B1EG35, UniRef:UniRef50_A8T9Q3, UniRef:UniRef90_A8T9Q3
contig_1	cds	271163	272815	+	AGOCLK_09885	pgi	glucose-6-phosphate isomerase	COG:COG0166, COG:G, EC:5.3.1.9, GO:0004347, GO:0005737, GO:0006094, GO:0006096, GO:0097367, RefSeq:WP_020334604.1, SO:0001217, UniParc:UPI00030D38B1, UniRef:UniRef100_A0A1B1EFC4, UniRef:UniRef50_P06745, UniRef:UniRef90_A7MSY9
contig_1	cds	272905	273366	-	AGOCLK_09890	cheX	chemotaxis protein CheX	COG:COG1406, COG:N, RefSeq:WP_005381269.1, SO:0001217, UniParc:UPI000000A237, UniRef:UniRef100_A0A0A3EIC2, UniRef:UniRef50_A0A085QT37, UniRef:UniRef90_A0A085QT37
contig_1	cds	273382	273840	-	AGOCLK_09895	zur	zinc uptake transcriptional repressor Zur	COG:COG0735, COG:P, RefSeq:WP_014233134.1, SO:0001217, UniParc:UPI000243BA90, UniRef:UniRef100_A0A1B1EFD7, UniRef:UniRef50_A8T9Q7, UniRef:UniRef90_A8T9Q7
contig_1	cds	274217	275164	+	AGOCLK_09900	dusA	tRNA dihydrouridine(20/20a) synthase DusA	COG:COG0042, COG:J, EC:1.3.1.-, EC:1.3.1.91, GO:0000049, GO:0010181, GO:0050660, GO:0102264, SO:0001217, UniRef:UniRef50_Q87L85, UniRef:UniRef90_Q87L85
contig_1	cds	275224	275325	+	AGOCLK_09905		hypothetical protein	
contig_1	cds	275328	275543	+	AGOCLK_09910	pspG	envelope stress response protein PspG	RefSeq:WP_014233132.1, SO:0001217, UniParc:UPI000243BA8E, UniRef:UniRef100_A0A1B1EFD1, UniRef:UniRef50_A0A2K7SSQ3, UniRef:UniRef90_A0A2K7SSQ3
contig_1	cds	275652	276311	+	AGOCLK_09915		iron-hydroxamate ABC transporter substrate-binding protein	RefSeq:WP_020334602.1, SO:0001217, UniParc:UPI0003582C9D, UniRef:UniRef100_A0A1B1EFC3, UniRef:UniRef50_Q7MHA3, UniRef:UniRef90_A0A1B1EFC3
contig_1	cds	276462	276692	+	AGOCLK_09920		hypothetical protein	RefSeq:WP_014233130.1, SO:0001217, UniParc:UPI000243BA8C, UniRef:UniRef100_A0A1B1EF98, UniRef:UniRef50_Q6LM57, UniRef:UniRef90_A0A061QC77
contig_1	cds	276810	278681	+	AGOCLK_09925	cysJ	assimilatory sulfite reductase (NADPH) flavoprotein subunit	COG:COG0369, COG:FP, EC:1.8.1.2, GO:0000103, GO:0004783, GO:0010181, GO:0019344, GO:0050660, GO:0070814, RefSeq:WP_020334601.1, SO:0001217, UniParc:UPI000356F436, UniRef:UniRef100_UPI000356F436, UniRef:UniRef50_Q9KUX4, UniRef:UniRef90_Q87L90
contig_1	cds	278681	280417	+	AGOCLK_09930	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	COG:COG0155, COG:P, EC:1.8.1.2, GO:0000103, GO:0004783, GO:0009337, GO:0019344, GO:0020037, GO:0046872, GO:0050661, GO:0051539, GO:0070814, RefSeq:WP_020334599.1, SO:0001217, UniParc:UPI0003583096, UniRef:UniRef100_UPI0003583096, UniRef:UniRef50_P17845, UniRef:UniRef90_A7MSZ7
contig_1	cds	280410	281189	+	AGOCLK_09935	cysH	phosphoadenylyl-sulfate reductase	COG:COG0175, COG:EH, EC:1.8.4.10, EC:1.8.4.8, GO:0004604, GO:0005737, GO:0019379, GO:0070814, KEGG:K00390, RefSeq:WP_020334598.1, SO:0001217, UniParc:UPI0003573215, UniRef:UniRef100_A0A3B7D0J8, UniRef:UniRef50_P17853, UniRef:UniRef90_Q87L92
contig_1	rRNA	281812	283364	+	AGOCLK_09940	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	rRNA	283645	286535	+	AGOCLK_09945	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	rRNA	286628	286744	+	AGOCLK_09950	5S_rrna	5S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00001, SO:0000652
contig_1	rRNA	287062	288614	+	AGOCLK_09955	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	tRNA	288680	288756	+	AGOCLK_09960	Ile_trna	tRNA-Ile(gat)	SO:0000263
contig_1	tRNA	288802	288877	+	AGOCLK_09965	Ala_trna	tRNA-Ala(tgc)	SO:0000254
contig_1	rRNA	289139	292028	+	AGOCLK_09970	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	rRNA	292139	292255	+	AGOCLK_09975	5S_rrna	5S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00001, SO:0000652
contig_1	tRNA	292299	292375	+	AGOCLK_09980	Asp_trna	tRNA-Asp(gtc)	SO:0000256
contig_1	cds	292625	292930	+	AGOCLK_09985		helix-turn-helix domain-containing protein	RefSeq:WP_020334528.1, SO:0001217, UniParc:UPI0003575D30, UniRef:UniRef100_UPI0003575D30, UniRef:UniRef50_A0A7Y0XBM1, UniRef:UniRef90_UPI0003575D30
contig_1	cds	293214	293627	+	AGOCLK_09990		DDE-3 domain-containing protein	SO:0001217, UniRef:UniRef50_U3ASV4
contig_1	cds	293965	295323	-	AGOCLK_09995	nhaP	sodium:proton antiporter	COG:COG0025, COG:P, RefSeq:WP_024372849.1, SO:0001217, UniParc:UPI00046259B8, UniRef:UniRef100_A0A3B7CVA8, UniRef:UniRef50_A0A0F4FE18, UniRef:UniRef90_A0A2S1M676
contig_1	cds	295516	299196	+	AGOCLK_10000	metH	methionine synthase	COG:COG1410, COG:E, EC:2.1.1.13, GO:0008270, GO:0008705, GO:0031419, GO:0032259, GO:0042558, RefSeq:WP_020334526.1, SO:0001217, UniParc:UPI000357C917, UniRef:UniRef100_UPI000357C917, UniRef:UniRef50_Q9KUW9, UniRef:UniRef90_Q8DCJ7
contig_1	cds	299260	300612	-	AGOCLK_10005	lysC	lysine-sensitive aspartokinase 3	COG:COG0527, COG:E, RefSeq:WP_020334525.1, SO:0001217, UniParc:UPI000357408F, UniRef:UniRef100_A0A1B1EF89, UniRef:UniRef50_Q8EAC1, UniRef:UniRef90_A0A7Y0S109
contig_1	ncRNA-region	300712	300890	-			Lysine riboswitch	RFAM:RF00168, SO:0000035
contig_1	cds	301118	302239	+	AGOCLK_10010	pucG	alanine--glyoxylate aminotransferase	COG:COG0075, COG:EF, RefSeq:WP_020334524.1, SO:0001217, UniParc:UPI000357D0BA, UniRef:UniRef100_UPI000357D0BA, UniRef:UniRef50_A0A1C7FC59, UniRef:UniRef90_A7MU60
contig_1	cds	302290	304074	-	AGOCLK_10015		Ligase	SO:0001217, UniRef:UniRef50_A0A1E5CQ80, UniRef:UniRef90_A0A1B1EFB1
contig_1	cds	304136	306958	-	AGOCLK_10020	uvrA	excinuclease ABC subunit UvrA	COG:COG0178, COG:L, KEGG:K03701, RefSeq:WP_020334520.1, SO:0001217, UniParc:UPI00018411B5, UniRef:UniRef100_B6Z5U2, UniRef:UniRef50_P0A698, UniRef:UniRef90_F9TAJ5
contig_1	cds	307107	307979	-	AGOCLK_10025	galU	UTP--glucose-1-phosphate uridylyltransferase GalU	COG:COG1210, COG:M, EC:2.7.7.9, KEGG:K00963, RefSeq:WP_014233119.1, SO:0001217, UniParc:UPI000243BA81, UniRef:UniRef100_A0A1B1EF85, UniRef:UniRef50_A0A2A6WRC6, UniRef:UniRef90_A0A0H0Y8C4
contig_1	cds	308159	308803	-	AGOCLK_10030		helix-turn-helix transcriptional regulator	RefSeq:WP_020334518.1, SO:0001217, UniParc:UPI000357340A, UniRef:UniRef100_UPI000357340A, UniRef:UniRef50_A7N147, UniRef:UniRef90_A0A0L7UHT9
contig_1	cds	309081	309620	+	AGOCLK_10035	ssb	single-stranded DNA-binding protein	RefSeq:WP_014233117.1, SO:0001217, UniParc:UPI000243BA7F, UniRef:UniRef100_A0A3B7D0I8, UniRef:UniRef50_Q9KUW2, UniRef:UniRef90_A0A6F8WV96
contig_1	cds	309858	311867	+	AGOCLK_10040	csrD	RNase E specificity factor CsrD	RefSeq:WP_031334688.1, SO:0001217, UniParc:UPI000423DF5E, UniRef:UniRef100_UPI000462D978, UniRef:UniRef50_A0A072L2X4, UniRef:UniRef90_A0A1B1EFA4
contig_1	cds	311879	313324	+	AGOCLK_10045		MSHA biogenesis protein MshI	KEGG:K12279, RefSeq:WP_020334516.1, SO:0001217, UniParc:UPI0003571CB5, UniRef:UniRef100_UPI0003571CB5, UniRef:UniRef50_U3A671, UniRef:UniRef90_A0A1B1EFA7
contig_1	cds	313321	313971	+	AGOCLK_10050		MSHA biogenesis protein MshJ	KEGG:K12280, RefSeq:WP_020334515.1, SO:0001217, UniParc:UPI000358088C, UniRef:UniRef100_UPI000358088C, UniRef:UniRef50_A0A1B1EFC0, UniRef:UniRef90_A0A1B1EFC0
contig_1	cds	313964	314296	+	AGOCLK_10055		MSHA biogenesis protein MshK	RefSeq:WP_020334514.1, SO:0001217, UniParc:UPI000357F37B, UniRef:UniRef100_A0A3B7CW40, UniRef:UniRef50_A0A344KLL7, UniRef:UniRef90_A0A1B1EF82
contig_1	cds	314317	315996	+	AGOCLK_10060	mshL	pilus (MSHA type) biogenesis protein MshL	RefSeq:WP_024372853.1, SO:0001217, UniParc:UPI0004628AB2, UniRef:UniRef100_UPI0004628AB2, UniRef:UniRef50_A0A2P7RC57, UniRef:UniRef90_A0A072JDQ4
contig_1	cds	316041	316886	+	AGOCLK_10065	exeA	MSHA biogenesis protein MshM	COG:COG3267, COG:UW, KEGG:K12283, RefSeq:WP_020334512.1, SO:0001217, UniParc:UPI0003582D6E, UniRef:UniRef100_UPI0003582D6E, UniRef:UniRef50_U3AP06, UniRef:UniRef90_A0A1B1EFA3
contig_1	cds	316883	317983	+	AGOCLK_10070		MSHA biogenesis protein MshN	RefSeq:WP_020334511.1, SO:0001217, UniParc:UPI0003577E00, UniRef:UniRef100_UPI0003577E00, UniRef:UniRef50_A0A0F2HIZ1, UniRef:UniRef90_A0A1B1EF83
contig_1	cds	317980	319704	+	AGOCLK_10075	pulE	MSHA biogenesis protein MshE	COG:COG2804, COG:NUW, RefSeq:WP_020334510.1, SO:0001217, UniParc:UPI00035830E4, UniRef:UniRef100_A0A1B1EF76, UniRef:UniRef50_A0A7Y3DDY1, UniRef:UniRef90_A0A0L7UI11
contig_1	cds	319713	320936	+	AGOCLK_10080	pulF	MSHA biogenesis protein MshG	COG:COG1459, COG:NUW, KEGG:K12278, RefSeq:WP_020334509.1, SO:0001217, UniParc:UPI0003574A73, UniRef:UniRef100_UPI0003574A73, UniRef:UniRef50_K2KSK6, UniRef:UniRef90_D0XAD6
contig_1	cds	320940	321395	+	AGOCLK_10085		MSHA biogenesis protein MshF	KEGG:K12277, RefSeq:WP_020334508.1, SO:0001217, UniParc:UPI0003573A10, UniRef:UniRef100_UPI0003573A10, UniRef:UniRef50_A0A2I3CBC7, UniRef:UniRef90_A0A1B1EG05
contig_1	cds	321684	322166	+	AGOCLK_10090		MSHA biogenesis protein MshA	RefSeq:WP_020334506.1, SO:0001217, UniParc:UPI000357E192, UniRef:UniRef100_UPI00122C438F, UniRef:UniRef50_Q6LM95, UniRef:UniRef90_UPI00122C438F
contig_1	cds	322235	322465	+	AGOCLK_10095		MSHA biogenesis protein MshA	RefSeq:WP_020334505.1, SO:0001217, UniParc:UPI000357946C, UniRef:UniRef100_UPI000357946C, UniRef:UniRef50_A7MS94, UniRef:UniRef90_A7MS94
contig_1	cds	322590	323078	+	AGOCLK_10100		MSHA biogenesis protein MshC	RefSeq:WP_020334504.1, SO:0001217, UniParc:UPI000356F385, UniRef:UniRef100_UPI000356F385, UniRef:UniRef50_U3A677, UniRef:UniRef90_A0A1B1EFA9
contig_1	cds	323075	323650	+	AGOCLK_10105		MSHA biogenesis protein MshD	RefSeq:WP_020334503.1, SO:0001217, UniParc:UPI00035764F5, UniRef:UniRef100_UPI00035764F5, UniRef:UniRef50_A0A812FLL9, UniRef:UniRef90_UPI00035764F5
contig_1	cds	323650	324387	+	AGOCLK_10110		MSHA biogenesis protein MshO	KEGG:K12285, RefSeq:WP_020334502.1, SO:0001217, UniParc:UPI00035746F8, UniRef:UniRef100_UPI00035746F8, UniRef:UniRef50_A7MS91, UniRef:UniRef90_UPI00130359E5
contig_1	cds	324377	324811	+	AGOCLK_10115		MSHA biogenesis protein MshP	RefSeq:WP_020334501.1, SO:0001217, UniParc:UPI0003571BC1, UniRef:UniRef100_UPI0003571BC1, UniRef:UniRef50_A7MSA5, UniRef:UniRef90_A0A1B1EF88
contig_1	cds	324816	328517	+	AGOCLK_10120		DUF6701 domain-containing protein	KEGG:K12287, RefSeq:WP_020334500.1, SO:0001217, UniParc:UPI0003572146, UniRef:UniRef100_UPI0003572146, UniRef:UniRef50_UPI0003572146, UniRef:UniRef90_UPI0003572146
contig_1	cds	328670	329713	+	AGOCLK_10125	mreB	Cell shape-determining protein MreB	COG:COG1077, COG:DZ, GO:0000902, GO:0005524, GO:0005737, GO:0008360, RefSeq:WP_014233099.1, SO:0001217, UniParc:UPI000243B97B, UniRef:UniRef100_A0A1B1EF69, UniRef:UniRef50_P44474, UniRef:UniRef90_P0A9X5
contig_1	cds	329863	330762	+	AGOCLK_10130	mreC	rod shape-determining protein MreC	COG:COG1792, COG:DZ, RefSeq:WP_020334499.1, SO:0001217, UniParc:UPI0003580625, UniRef:UniRef100_UPI0003580625, UniRef:UniRef50_V5HF43, UniRef:UniRef90_A0A0H0Y740
contig_1	cds	330752	331240	+	AGOCLK_10135	mreD	rod shape-determining protein MreD	COG:COG2891, COG:M, RefSeq:WP_014233097.1, SO:0001217, UniParc:UPI000243B979, UniRef:UniRef100_A0A1B1EFZ5, UniRef:UniRef50_Q6LMA3, UniRef:UniRef90_A0A0H0Y928
contig_1	cds	331245	331814	+	AGOCLK_10140	maf	dTTP/UTP pyrophosphatase	COG:COG0424, COG:Q, EC:3.6.1.9, GO:0005737, GO:0009117, GO:0035529, GO:0036218, GO:0036221, RefSeq:WP_020334498.1, SO:0001217, UniParc:UPI00035711C2, UniRef:UniRef100_UPI00035711C2, UniRef:UniRef50_Q87LC4, UniRef:UniRef90_Q87LC4
contig_1	cds	331833	333302	+	AGOCLK_10145	rng	ribonuclease G	COG:COG1530, COG:J, RefSeq:WP_014233095.1, SO:0001217, UniParc:UPI000243B977, UniRef:UniRef100_A0A1B1EF91, UniRef:UniRef50_A0A0H3NGK0, UniRef:UniRef90_A0A072GI76
contig_1	cds	333314	337192	+	AGOCLK_10150		Protein of unknown function	RefSeq:WP_020334497.1, SO:0001217, UniParc:UPI000357A8BA, UniRef:UniRef100_UPI000357A8BA, UniRef:UniRef50_A0A1Q1M3H6, UniRef:UniRef90_A0A1B1EF97
contig_1	cds	337234	338055	+	AGOCLK_10155	nit2	amidohydrolase	COG:C, COG:COG0388, RefSeq:WP_020334496.1, SO:0001217, UniParc:UPI0003573318, UniRef:UniRef100_UPI0003573318, UniRef:UniRef50_A7MS97, UniRef:UniRef90_Q87LC7
contig_1	cds	338067	339512	+	AGOCLK_10160	tldD	metalloprotease TldD	COG:COG0312, COG:R, RefSeq:WP_020334495.1, SO:0001217, UniParc:UPI000356F615, UniRef:UniRef100_A0A1B1EF93, UniRef:UniRef50_Q89AE1, UniRef:UniRef90_A0A191W190
contig_1	cds	339586	340962	-	AGOCLK_10165		ribonuclease	RefSeq:WP_014233091.1, SO:0001217, UniParc:UPI000243B973, UniRef:UniRef100_A0A1B1EF77, UniRef:UniRef50_Q6LV33, UniRef:UniRef90_A7MSB3
contig_1	cds	341530	344439	+	AGOCLK_10170	rapA	RNA polymerase-associated protein RapA	COG:COG0553, COG:KL, EC:3.6.4.-, EC:5.6.2.-, GO:0003677, GO:0004386, GO:0005524, GO:0006355, GO:0016817, GO:0140658, KEGG:K03580, RefSeq:WP_014233090.1, SO:0001217, UniParc:UPI000243B972, UniRef:UniRef100_A0A1B1EF61, UniRef:UniRef50_Q8ZRV8, UniRef:UniRef90_Q87LD0
contig_1	cds	344528	345793	-	AGOCLK_10175	mntH	divalent metal cation transporter	COG:COG1914, COG:P, RefSeq:WP_024372854.1, SO:0001217, UniParc:UPI0004627274, UniRef:UniRef100_UPI0004627274, UniRef:UniRef50_A0A0L7Z3L3, UniRef:UniRef90_A7MSB1
contig_1	cds	346189	346941	+	AGOCLK_10180	rluA	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	COG:COG0564, COG:J, EC:5.4.99.28, EC:5.4.99.29, GO:0001522, GO:0003723, GO:0006364, GO:0008033, GO:0106029, GO:0120159, KEGG:K06177, RefSeq:WP_020334493.1, SO:0001217, UniParc:UPI0003582DFB, UniRef:UniRef100_UPI0003582DFB, UniRef:UniRef50_Q87LD3, UniRef:UniRef90_Q87LD3
contig_1	cds	346974	347936	+	AGOCLK_10185		glycerate dehydrogenase	RefSeq:WP_020334492.1, SO:0001217, UniParc:UPI0003571FC1, UniRef:UniRef100_UPI0003571FC1, UniRef:UniRef50_A8T957, UniRef:UniRef90_A0A1B1EFY6
contig_1	cds	348003	348530	-	AGOCLK_10190	yjgA	ribosome-associated protein	COG:COG3028, COG:J, KEGG:K09889, RefSeq:WP_014233086.1, SO:0001217, UniParc:UPI000243B96E, UniRef:UniRef100_A0A3B7D0F9, UniRef:UniRef50_P45076, UniRef:UniRef90_Q87LD5
contig_1	cds	348641	349984	+	AGOCLK_10195	pmbA	metalloprotease PmbA	COG:COG0312, COG:R, RefSeq:WP_020334491.1, SO:0001217, UniParc:UPI000357EA4C, UniRef:UniRef100_UPI000357EA4C, UniRef:UniRef50_A0A0H3AGZ9, UniRef:UniRef90_S5IT36
contig_1	cds	350063	351418	-	AGOCLK_10200	mgtE	magnesium transporter	COG:COG2239, COG:P, RefSeq:WP_014233084.1, SO:0001217, UniParc:UPI000243B96C, UniRef:UniRef100_A0A1B1EF86, UniRef:UniRef50_A0A0P6Z5S1, UniRef:UniRef90_A0A0H0Y888
contig_1	cds	351555	351650	+	AGOCLK_10205		hypothetical protein	
contig_1	cds	351663	351938	-	AGOCLK_10210	ptsH	HPr family phosphocarrier protein	COG:COG1925, COG:TG, RefSeq:WP_014233083.1, SO:0001217, UniParc:UPI000243B96B, UniRef:UniRef100_A0A1B1EF52, UniRef:UniRef50_Q9KP46, UniRef:UniRef90_K5TV96
contig_1	cds	351941	352804	-	AGOCLK_10215	rapZ	RNase adapter RapZ	COG:COG1660, COG:T, GO:0005524, GO:0005525, RefSeq:WP_014233082.1, SO:0001217, UniParc:UPI000243B96A, UniRef:UniRef100_A0A1B1EF81, UniRef:UniRef50_A7MJD4, UniRef:UniRef90_Q87LD9
contig_1	cds	352820	353188	-	AGOCLK_10220	ptsN	PTS IIA-like nitrogen regulatory protein PtsN	COG:COG1762, COG:GT, SO:0001217, UniRef:UniRef50_A0A142BH24, UniRef:UniRef90_A0A072I0K7
contig_1	cds	353269	353556	-	AGOCLK_10225	hpf	ribosome hibernation promoting factor	COG:COG1544, COG:J, KEGG:K05808, RefSeq:WP_014233080.1, SO:0001217, UniParc:UPI000243B86C, UniRef:UniRef100_A0A1B1EF53, UniRef:UniRef50_P0A147, UniRef:UniRef90_A0A072KUB0
contig_1	cds	353580	355052	-	AGOCLK_10230	rpoN	RNA polymerase factor sigma-54	RefSeq:WP_020334488.1, SO:0001217, UniParc:UPI000357FD0C, UniRef:UniRef100_A0A3B7CTN8, UniRef:UniRef50_P24255, UniRef:UniRef90_D0XG96
contig_1	cds	355103	355828	-	AGOCLK_10235	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1137, COG:M, RefSeq:WP_014233078.1, SO:0001217, UniParc:UPI000243B86A, UniRef:UniRef100_A0A1B1EFH7, UniRef:UniRef50_P24693, UniRef:UniRef90_A0A0P6YP80
contig_1	cds	355830	356324	-	AGOCLK_10240	lptA	lipopolysaccharide transport periplasmic protein LptA	COG:COG1934, COG:M, KEGG:K09774, RefSeq:WP_014233077.1, SO:0001217, UniParc:UPI000243B869, UniRef:UniRef100_A0A1B1EFX8, UniRef:UniRef50_U2ZZB5, UniRef:UniRef90_A0A0H0Y906
contig_1	cds	356305	356868	-	AGOCLK_10245	lptC	LPS export ABC transporter periplasmic protein LptC	COG:COG3117, COG:M, RefSeq:WP_020334487.1, SO:0001217, UniParc:UPI00035781C6, UniRef:UniRef100_UPI00035781C6, UniRef:UniRef50_B7VKV1, UniRef:UniRef90_A0A1B1EF65
contig_1	cds	356946	357917	-	AGOCLK_10250		D-arabinose 5-phosphate isomerase	COG:COG2905, COG:T, RefSeq:WP_014233075.1, SO:0001217, UniParc:UPI000243B867, UniRef:UniRef100_A0A3B7CTX3, UniRef:UniRef50_C9QC42, UniRef:UniRef90_A0A0H0YDJ9
contig_1	cds	357957	358922	-	AGOCLK_10255	eCM27	calcium/sodium antiporter	COG:COG0530, COG:P, RefSeq:WP_014233074.1, SO:0001217, UniParc:UPI000243B866, UniRef:UniRef100_A0A1B1EF79, UniRef:UniRef50_A0A090SXH7, UniRef:UniRef90_A0A1B1EF79
contig_1	cds	359380	360183	+	AGOCLK_10260	mlaF	phospholipid ABC transporter ATP-binding protein MlaF	COG:COG1127, COG:M, RefSeq:WP_014233073.1, SO:0001217, UniParc:UPI000243B865, UniRef:UniRef100_A0A1B1EF39, UniRef:UniRef50_G8Q9D8, UniRef:UniRef90_K5UMY7
contig_1	cds	360173	360964	+	AGOCLK_10265	mlaE	lipid asymmetry maintenance ABC transporter permease subunit MlaE	COG:COG0767, COG:M, RefSeq:WP_014233072.1, SO:0001217, UniParc:UPI000243B864, UniRef:UniRef100_A0A1B1EF70, UniRef:UniRef50_P64608, UniRef:UniRef90_K5UTL7
contig_1	cds	360967	361455	+	AGOCLK_10270	mlaD	outer membrane lipid asymmetry maintenance protein MlaD	COG:COG1463, COG:M, RefSeq:WP_014233071.1, SO:0001217, UniParc:UPI000243B863, UniRef:UniRef100_A0A1B1EF64, UniRef:UniRef50_A7MSD1, UniRef:UniRef90_A7MSD1
contig_1	cds	361458	362096	+	AGOCLK_10275		toluene tolerance protein	KEGG:K07323, RefSeq:WP_020334486.1, SO:0001217, UniParc:UPI000357C54D, UniRef:UniRef100_A0A1B1EF44, UniRef:UniRef50_A0A510UNV4, UniRef:UniRef90_A0A1B1EF44
contig_1	cds	362096	362416	+	AGOCLK_10280		NTP-binding protein	RefSeq:WP_014233069.1, SO:0001217, UniParc:UPI000243B861, UniRef:UniRef100_UPI000243B861, UniRef:UniRef50_B6EMB3, UniRef:UniRef90_A0A1B1EF38
contig_1	cds	362420	362674	+	AGOCLK_10285	ibaG	BolA family iron metabolism protein IbaG	COG:COG5007, COG:T, RefSeq:WP_014233068.1, SO:0001217, UniParc:UPI000243B860, UniRef:UniRef100_A0A1B1EFG7, UniRef:UniRef50_P0A9W7, UniRef:UniRef90_A0A0H0Y715
contig_1	cds	362684	363949	+	AGOCLK_10290	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	COG:COG0766, COG:M, EC:2.5.1.7, GO:0005737, GO:0007049, GO:0008360, GO:0008760, GO:0009252, GO:0019277, GO:0051301, GO:0071555, KEGG:K00790, RefSeq:WP_020334485.1, SO:0001217, UniParc:UPI00035793C9, UniRef:UniRef100_UPI00035793C9, UniRef:UniRef50_P45025, UniRef:UniRef90_Q7MPA3
